,suggestions,ud,word
6443,"['separ arci', 'epararci', 'separarsi', 'eparaci', 'epararcisi', 'epararvi', 'epurarci', 'prepararci']",False,separarci
6444,"['Gros', 'Grogs', 'Gro', 'Grosio', 'Gres', 'Gris', 'Grossa', 'Grossa']",False,Gyros
6445,"['gros', 'grogs', 'gro', 'Gro', 'gres', 'gris', 'grossa', 'grosse']",False,gyros
6446,"['irenistici', 'irenista', 'ireniste', 'irenisti', 'irenistica', 'irenistico', 'ubireste', 'ubiresti']",False,birkenstock
6447,"['piccola fata', 'picciolavate', 'picciolatala', 'picciolatati', 'picciolava', 'piccola', 'picciolata', 'picciola']",False,piccolafata
6448,"['forte', 'forti', 'for', 'fot', 'For', 'forata', 'forate', 'forati']",False,fort
6449,"['grill', 'grigli', 'grilli', 'grillo', 'grills', 'Cgil', 'agri', 'egri']",False,gril
6450,"['disinibii', 'diii', 'dirigibili', 'disinibiti', 'disinibivi', 'divisibili', 'cdiii', 'daini']",False,daiiiii
6451,"['riferi', 'rifarei', 'grifferei', 'riderei', 'tiferei', 'erierei', 'riferii', 'riferir']",False,riferei
6452,"['assicurera', 'assicurerai', 'assicurero', 'rassicurera', 'assicurerei', 'rassicurerai', 'rassicurero', 'assicurar']",False,assicurerà
6453,"['Selve', 'Serve', 'Servendo', 'Servente', 'Serventi', 'Eventi', 'Evento', 'Scevre']",False,Seven
6454,"['noia', 'Anoia', 'moia', 'moka', 'noi', 'noria', 'oia', 'Noi']",False,nokia
6455,"['sodoku', 'sudo', 'scudo', 'snudo', 'studio', 'sud', 'suo', 'escudo']",False,sudoku
6456,"['palper', 'papera', 'papere', 'paperi', 'papero', 'papier', 'papiers', 'pappera']",False,paper
6457,"['maggio Itinerario', 'maggioratine', 'aggomitolerai', 'aggotterai', 'agghiaiatine', 'maggioratimela', 'aggiogatine', 'magiostrine']",False,maggioItinerario
6458,"['Chernente', 'Contene', 'Schernendo', 'Schernendoli', 'Schernendolo', 'Schiene', 'Scontente', 'Contenerla']",False,Schoenenfeld
6459,"['Posdatarla', 'Posdater', 'Postdatarla', 'Posdatartela', 'Posdatarcela', 'Posdatarle', 'Posdatarlo', 'Posdatarmela']",False,PotsdamerPlatz
6460,"['hopser', 'istero', 'impastera', 'impastero', 'ipse', 'chipset', 'impasterai', 'impasterei']",False,hipster
6461,"['Keutzer', 'Ruber', 'Rubber', 'Reuter', 'Rube', 'Rubera', 'Rubero', 'Rubar']",False,Kreuzberg
6462,"['Spreme', 'Saprese', 'Saprete', 'Spreger', 'Spremei', 'Spremer', 'Supreme', 'Prece']",False,Spree
6463,"['avutone', 'avuto', 'avutola', 'avitone', 'avutane', 'avutene', 'avutine', 'avutovene']",False,avutouna
6464,"['partenza http', 'partenza', 'partenze', 'parteina', 'parutezza', 'parvenza', 'patena', 'sparteina']",False,partenzahttp
6465,"['He', 'Be', 'Bah', 'boh', 'Bei', 'Bel', 'Ben', 'Ben']",False,Bhè
6466,"['Vincente', 'Vivente', 'Avicene', 'Viacene', 'Vincent', 'Vincete', 'Viene', 'Vicende']",False,Vicente
6467,"['appelliamo', 'cappelliamo', 'rappelliamo', 'appollaiamo', 'appollaino', 'eppelliamo', 'appollaio', 'atolliamo']",False,appolliamo
6468,"['valencia', 'Valenzano', 'valentino', 'veleniamo', 'velenivano', 'Valentano', 'Valentino', 'Valeriano']",False,valenciano
6469,"['IGLANDOSI', 'IGLANDO', 'IGLANDOSELA', 'IGLANDOSELE', 'IGLANDOSELI', 'IGLANDOSELO', 'IGLANDOSENE', 'GHIGNANDOSI']",False,HIGHLANDS
6470,"['Ciad', 'Riad', 'pada', 'pade', 'ripa', 'sipa', 'tipa', 'tipando']",False,iPad
6471,"['Piatire', 'Poitiers', 'Spartire', 'Spartireste', 'Spartiresti', 'Espiatilesi', 'Ospitare', 'Ospitarlesi']",False,Spitfires
6472,"['iride', 'iside', 'Aristide', 'anidride', 'adirsi', 'agirsi', 'alirsi', 'arsite']",False,airside
6473,"['Carpirtisi', 'Import', 'Importasi', 'Importisi', 'Ipotesa', 'Ipotese', 'Ipotesi', 'Ipoteso']",False,Airports
6474,"['pala crociere', 'palafreniere', 'palancarcele', 'palancarcene', 'palancarci', 'alamoierei', 'balconiere', 'malconciare']",False,palacrociere
6475,"['Arrak', 'Marra', 'Marrane', 'Narrale', 'Mandrake', 'Marriate', 'Smarra', 'Smarrare']",False,Marrakesh
6476,"['Sardegna', 'sardigna', 'sardana', 'Artegna', 'ardenza', 'ardigna', 'sardina', 'Ardenia']",False,sardegna
6477,"['Savona', 'Savina', 'Savana', 'Savoia', 'Pavona', 'Savanna', 'Slavina', 'Avana']",False,SAvona
6478,"['up-g rade', 'upgrade', 'parade', 'pervade', 'uperando', 'uperate', 'multigrade', 'pervadei']",False,up-grade
6479,"['Napoli', 'Noepoli', 'Nespoli', 'Negatoli', 'Nevatoli', 'Negatoglisi', 'Nevatoglisi', 'Epolti']",False,Neapolis
6480,"['Ofite', 'Olfate', 'Koto', 'Loft', 'Olfe', 'Otre', 'Kyoto', 'Offe']",False,Kofte
6481,"['Istanbul', 'Istambulini', 'Stabilì', 'Istambul', 'Ristabilirmi', 'Stabuli', 'Ristabilitami', 'Ristabilitemi']",False,Istanbul-Izmir
6482,"['Pausale', 'Ammusale', 'Amputale', 'Pausarle', 'Amicale', 'Ammusarle', 'Amputarle', 'Annullale']",False,Pamukkale
6483,"['BROWN', 'crown', 'ROANA', 'ROANE', 'ROANI', 'ROANO', 'ROMAN', 'ROMAN']",False,ROWAN
6484,"['CASINÒ', 'CAIRANO', 'CARNAGO', 'CINGERMISI', 'CARGOES', 'CINGERSI', 'CAINO', 'CAPIRONO']",False,CAIRNGORMS
6485,"['MALTA', 'MALTE', 'MALTI', 'MALTO', 'SMALT', 'ALT', 'MAL', 'ALT']",False,MALT
6486,"['UH', 'PUH', 'H', 'U', 'UHI', 'UHM', 'FU', 'SU']",False,UHHH
6487,"['Billy', 'Bill', 'mill', 'Sì', 'Dì', 'Jolly', 'Lloyd', 'Lloyd']",False,Illy
6488,"['procedero', 'proceder', 'procederlo', 'procedere', 'procederà', 'precedero', 'procederono', 'procederai']",False,procederò
6489,"['benedii', 'endiadi', 'Benildo', 'benedicilo', 'bendi', 'bendino', 'bandii', 'bendando']",False,bendidio
6490,"['INVEIRNE', 'INVERANE', 'INVERANTE', 'INVERANTESI', 'INVERNO', 'INTERMESSA', 'INTERMESSE', 'INTERMESSI']",False,INVERNESS
6491,"['famatala', 'fasatala', 'fatatala', 'famala', 'famata', 'famava', 'fasala', 'fasata']",False,faaaaa
6492,"['ASSUNTA', 'ASSUNTE', 'ASSUNTI', 'ASSUNTO', 'ASSENTA', 'ASSENTE', 'ASSENTI', 'ASSENTO']",False,ASSYNT
6493,"['Nessi', 'Nesso', 'Messo', 'Nessun', 'Gneiss', 'Mesas', 'Messa', 'Messe']",False,Ness
6494,"['LOACH', 'LOCHI', 'LOC', 'cloche', 'LORCHE', 'LOSCHE', 'LOSCHI', 'LOSCHI']",False,LOCH
6495,"['Elena', 'Eleni', 'Eleno', 'Chele', 'Elan', 'Elenca', 'Elenco', 'Elenio']",False,Helen
6496,"['dindin', 'Dini', 'dancing', 'incinge', 'infinge', 'intinga', 'intinge', 'intingi']",False,dining
6497,"['quindi', 'equidi', 'equini', 'quinci', 'quinti', 'quinzi', 'quid', 'uidi']",False,quidni
6498,"['Inalatala', 'Nasata', 'Natala', 'Navaja', 'Navata', 'Maharaja', 'Matamata', 'Niagara']",False,Naaaa
6499,"['Riamar', 'Riamare', 'Riarmar', 'Ricamar', 'Pianar', 'Ramar', 'Riama', 'Priamo']",False,Priamar
6500,"['grande', 'grader', 'rade', 'grado', 'grada', 'gradi', 'grate', 'gride']",False,grade
6501,"['Bobbo', 'Bombo', 'Bob', 'Boba', 'Bobe', 'Bonbon', 'Oibo', 'Orbo']",False,Bobo
6502,"['insider', 'insidie', 'iside', 'inusoide', 'insidi', 'insite', 'incide', 'infide']",False,inside
6503,"['marina retta', 'marinar etta', 'marinaretto', 'marinaretti', 'marinare', 'marinarcela', 'marinarmela', 'marinarsela']",False,marinaretta
6504,"['milanesita', 'malvestitaci', 'milanista', 'millantataci', 'Minnesota', 'ammansitaci', 'innestaci', 'milanese']",False,milanesotta-chiappe-strette
6505,"['pot', 'pont', 'port', 'post', 'pota', 'pote', 'poti', 'poto']",False,hphot
6506,"['Sans evero', 'Sanse vero', 'Sanseviera', 'Sanseverese', 'Sanseveresi', 'Sanseverina', 'Sanseverine', 'Sanseverini']",False,Sansevero
6507,"['pothos', 'poto', 'pots', 'postosi', 'posto', 'poeto', 'ponto', 'pools']",False,hphotos
6508,"['costruiti', 'costruirti', 'costruisti', 'contriti', 'costruii', 'ostruiti', 'costruito', 'costruitili']",False,cotruiti
6509,"['entomologico', 'entomologica', 'entomologici', 'entomologi', 'metodologico', 'gnomologio', 'topologico', 'entomologiche']",False,etnomologico
6510,"['ervano', 'ervammo', 'erviamo', 'ervami', 'ervando', 'ferivamo', 'fervano', 'ferviamo']",False,ervamo
6511,"['SEASON', 'SEPARÒ', 'SÉ', 'SALÒ', 'STÈFANO', 'OSERÀ', 'SALÒ', 'SANSOSA']",False,SEASONS
6512,"['COSTALA', 'COSTALE', 'COSTALI', 'COSTALO', 'CASAL', 'CASTA', 'COSTA', 'CASTEL']",False,COASTAL
6513,"['YALE', 'KLAUS', 'KEYNES', 'YOLE', 'KILLERS', 'KLEE', 'KULAK', 'KYRIE']",False,KYLESKU
6514,"['SORPRESA', 'ORPRESA', 'SORPRESE', 'SORPRESINA', 'SORPRESO', 'ORPRESOLA', 'SOPPRESSATA', 'SORPRESI']",False,SORPRESAAAA
6515,"['GRAIN', 'RAION', 'TRAIN', 'RAI']",False,RAIN
6516,"['muscone', 'mucco', 'mucrone', 'zuccone', 'truccone', 'amicone', 'musone', 'omaccione']",False,muccone
6517,"['RACK', 'TRAC', 'TERRÀ', 'CRACK', 'ETÀ', 'STACK', 'TRUCK', 'TAC']",False,TRACK
6518,"['concretando', 'concentra', 'concentrato', 'contentando', 'compenetrando', 'concitando', 'commentando', 'concretano']",False,concentrando
6519,"['addocciato', 'adocchiato', 'addocciata', 'addocciate', 'addocciati', 'adocchiata', 'adocchiate', 'adocchiati']",False,addocchiato
6520,"['legittima', 'legittime', 'legittimi', 'legittimo', 'levitato', 'aleggiato', 'legato', 'legnetto']",False,l'egitto
6521,"['sarpi', 'sherpa', 'sar', 'share', 'Sap', 'Sar', 'ishtar', 'schiar']",False,sharp
6522,"['eh', 'beh', 'bey', 'deh', 'neh', 'veh', 'Penh', 'hoya']",False,ehy
6523,"['high', 'hi', 'ii', 'Chigi', 'hahni', 'chili', 'chini', 'hindi']",False,hihi
6524,"['giubboni', 'gibboni', 'giubbone', 'gibbi', 'giubili', 'giuliani', 'Giuliani', 'giubba']",False,giubbini
6525,"['ss', 'Ss', 'pss', 'sos', 'Sos', 'oses', 'usus', 's']",False,sshh
6526,"['Quo', 'Suo', 'Suk', 'Suol', 'Suco', 'Sudo', 'Sugo', 'Sumo']",False,Squok
6527,"['hmm', 'uhm', 'umma', 'umme', 'fummo', 'himmy', 'nummi', 'nummo']",False,uhmm
6528,"['Piu', 'piu', 'più', 'piú', 'ficu', 'pfui', 'pidue', 'pique']",False,pfiuuuuu
6529,"['ah', 'au', 'vaughan', 'you', 'Abu', 'You', 'adunghino', 'bypa']",False,yauhhnnn
6530,"['q', 's', 'as', 'sa', 'se', 'si', 'su', 'sé']",False,qs
6531,"['prologo', 'provoco', 'provocò', 'pirrolico', 'pirolo', 'proclo', 'Priolo', 'polacco']",False,proloco
6532,"['comunque', 'chiunque', 'dunque', 'manque', 'cinque', 'musque', 'minue', 'Comun']",False,cmunque
6533,"[""all'appunta mente"", 'allappatamene', 'allappatemene', 'allappatomene', 'allappatimene', 'allappandomene', 'allappatacene', 'allappatamele']",False,all'appuntamente
6534,"['divertir', 'divertirai', 'divertirla', 'divertire', 'divertita', 'divertirei', 'invertira', 'diverti']",False,divertirà
6535,"['anasarchi', 'canalar', 'caratar', 'iacamar', 'malabar', 'pagaiar', 'parafar', 'rallarghi']",False,aaargh
6536,"['Paperine', 'Peperone', 'Papero', 'Paperina', 'Paperino', 'Paterne', 'Patrone', 'Pappero']",False,Paperone
6537,"['el', 'del', 'nel', 'Bel', 'Del', 'Gel', 'Pel', 'Tel']",False,ely
6538,"['È', 'Né', 'Sé', 'Nè', 'Sè', 'El', 'Élite', 'Del']",False,Ely
6539,"['ragani', 'rafani', 'ramani', 'rayon', 'Trapani', 'accanir', 'bramani', 'ramanti']",False,rayanir
6540,"['tirrenica', 'tirrena', 'tirreni', 'tireni', 'Tirreno', 'terrenita', 'irenica', 'stireni']",False,tirrenia
6541,"['approfittiamo', 'apro fittiamo', 'profittiamo', 'approfittiamoci', 'approfittiamola', 'approfittiamole', 'approfittiamoli', 'approfittiamolo']",False,aprofittiamo
6542,"['millenni', 'millennio', 'millenne', 'millenari', 'millesima', 'millesime', 'millesimi', 'millesimo']",False,millennium
6543,"['Tamigi', 'tamigio', 'tampigli', 'temigli', 'stampigli', 'tami', 'tamisi', 'tampiglia']",False,tamigi
6544,"['Sinus', 'Sinfisi', 'Asini', 'Finis', 'Imis', 'Seini', 'Sfini', 'Sinai']",False,Sinis
6545,"['Aroma', 'Adroma', 'Stroma', 'Arona', 'Arcoma', 'Acroma', 'Soma', 'Arma']",False,AsRoma
6546,"['Piatatela', 'Piattella', 'Poetatela', 'Pimentatela', 'Opitatela', 'Paiatatela', 'Pestatela', 'Piantatela']",False,Pietatella
6547,"['Gianmartino', 'Sammartini', 'Salmarino', 'Samario', 'Samaritano', 'Osannarti', 'Sanmarinese', 'Sanmarinesi']",False,Sanmartino
6548,"['Querelo', 'Querulo', 'Quero', 'Querel', 'Querela', 'Querele', 'Quereli', 'Querelosa']",False,Queirolo
6549,"['sfruttò', 'frutto', 'sfrutt', 'sfritto', 'sfrutta', 'sfrutti', 'sfratto', 'usufrutto']",False,sfrutto
6550,"['tassandosi', 'tassa', 'tassai', 'tassarsi', 'tassasse', 'tassassi', 'tassia', 'tasandosi']",False,taussauds
6551,"['Gerusalemme', 'gerusalemme', 'esalammo', 'gessagliene', 'gessale', 'versagliene', 'versale', 'erale']",False,gersalemme
6552,"['giorno dopo', 'giorno', 'gonodotto', 'aggiornando', 'aggiornandolo', 'oggiornando', 'oggiornandolo', 'aggiorno']",False,giornodopo
6553,"['buildup', 'building', 'Brunilde', 'bui', 'Uil', 'butidi', 'butile', 'bide']",False,build
6554,"['Porter', 'Porterà', 'Potersi', 'Partners', 'Portarsi', 'Porte', 'Porterò', 'Posters']",False,Porters
6555,"['Harley', 'Charmes', 'Chalets', 'Alesa', 'Alesi', 'Aleso', 'Amale', 'Amplessi']",False,Hamleys
6556,"['allietarne', 'allieteranno', 'alligneranno', 'allineino', 'allietano', 'allietino', 'allineano', 'allineeranno']",False,all'inetrno
6557,"['Cabrasi', 'Cabra', 'Cabrarsi', 'Cabrasse', 'Cabrassi', 'Cabraste', 'Cabrasti', 'Abrasa']",False,Cabras
6558,"['Maroni', 'Marconi', 'Magroni', 'Marconi', 'Margoni', 'Marroni', 'Arong', 'Marenghi']",False,Marongiu
6559,"['Harris', 'Tarero', 'Tararlo', 'Tararsi', 'Taro', 'Tarosta', 'Tarosti', 'Trarro']",False,Tharros
6560,"['trascur abilissimi', 'trascurabili', 'trascuratiglisi', 'trascuratilesi', 'trascuratitisi', 'trascurabile', 'trascurabilita', 'trascuraticisi']",False,trascurabilissimi
6561,"['Arguta', 'Paruta', 'Ruta', 'Arguitasi', 'Arta', 'Ruotasi', 'Ruttasi', 'Aratasi']",False,Arutas
6562,"['minuivano', 'miniane', 'miniano', 'minuiva', 'munivano', 'invan', 'minia', 'sminuivano']",False,minivan
6563,"['favoloso', 'fallisco', 'favellasi', 'favillasi', 'favolosa', 'favolose', 'favolosi', 'favellio']",False,favloloso
6564,"['città', 'ciatta', 'critta', 'cita', 'cotta', 'chiatta', 'chietta', 'chiotta']",False,cittá
6565,"['palesera', 'palestra', 'palesa', 'palesar', 'paleserai', 'palerai', 'paleria', 'palesai']",False,palesra
6566,"['distribuiti', 'distribuirti', 'distribuisti', 'distribuii', 'distribuito', 'distribuita', 'distribuite', 'distribuitili']",False,disribuiti
6567,"['canape', 'canapa', 'canapo', 'canapi', 'canapai', 'canapiera', 'canapiere', 'canapieri']",False,canapè
6568,"['km', 'mah', 'mho', 'khan', 'kmq', 'm', 'mahdi', 'mohur']",False,kmh
6569,"['Resinano', 'Ossigenano', 'Cossignano', 'Ostinano', 'Rosminiano', 'Rossiniano', 'Rosina', 'Ossigenando']",False,Rosignano
6570,"['Moab', 'Nob', 'moly', 'Ob', 'Mo', 'Money', 'Meo', 'Meo']",False,Moby
6571,"['Morterone', 'North', 'Norte', 'Noter', 'Norite', 'Northrop', 'Nuoter', 'Morte']",False,Northern
6572,"['CFC', 'face', 'faci', 'fece', 'feci', 'fica', 'fico', 'ficu']",False,kfc
6573,"[""reagentesi's"", ""reagentisi's"", ""reggentesi's"", ""reggentisi's"", ""reagente's"", ""reagenti's"", ""reggente's"", ""reggenti's""]",False,regent's
6574,"['coiattolini', 'scoiattoli', 'coiattolino', 'coiattoli', 'scoiattolo', 'coiattolo', 'escomiatoli', 'escoriatoli']",False,scoiattolini
6575,"['Premurose', 'Pruinose', 'Rimorse', 'Rimosse', 'Piumose', 'Pinose', 'Primarie', 'Promosse']",False,Primrose
6576,"['Ponti', 'Pontisso', 'Pontista', 'Pontiste', 'Pontisti', 'Ponies', 'Pontai', 'Pronti']",False,Pontis
6577,"['Istanbul iota', 'Istambulino', 'Istanbul', 'Istambulina', 'Ristabilita', 'Instabilità', 'Stabilita', 'Risanabilita']",False,Istanbuliota
6578,"['Divani', 'Divano', 'Ivan', 'Dian', 'Diva', 'Adivano', 'Udivano', 'Diana']",False,Divan
6579,"['paternalistica mente', 'naturalisticamente', 'paternalistica', 'paternalistiche', 'paternalistico', 'paesaggisticamente', 'paternalistici', 'alternatissimamente']",False,paternalisticamente
6580,"['Corbe', 'Tiorbe', 'Cire', 'Core', 'Cuore', 'Ciare', 'Corba', 'Corea']",False,Ciorbe
6581,"['Gluck', 'Lucumone', 'Lucumoni', 'Lunumba', 'Usum', 'Lupu', 'Likud', 'Lucumonia']",False,Lukum
6582,"['Barak', 'break', 'burba', 'burga', 'burla', 'burma', 'burra', 'bourbaki']",False,burak
6583,"['aye', 'kayak', 'Day', 'Ray', 'day', 'gay']",False,aya
6584,"['divano', 'adivano', 'udivano', 'Ivano', 'diamoli', 'diano', 'adivamo', 'dovano']",False,divanyolu
6585,"['Manta', 'Manata', 'Manitu', 'Matura', 'Matusa', 'Anta', 'Mantica', 'Montura']",False,Mantua
6586,"['trasferi', 'trasferii', 'trasferir', 'trasferire', 'trasferiro', 'trasferirà', 'trasferita', 'trasferite']",False,trasferì
6587,"['giovedì', 'gioved', 'giove', 'giovai', 'gioverai', 'gioverei', 'gioendo', 'giovaci']",False,giovedi
6588,"['ALTATOLO', 'ATTACCÒ', 'LATTAIOLO', 'AETTATOLO', 'ALTANDOLO', 'ALTIAMOLO', 'ARTIAMOLO', 'KATA']",False,KATAKOLON
6589,"['astene', 'sterne', 'esterne', 'masterine', 'astenei', 'astener', 'astenie']",False,asterne
6590,"['saba', 'sa', 'ab', 'sabba', 'sabea', 'sabee', 'sabei', 'sabeo']",False,sab
6591,"['Emidio', 'Emideo', 'Emidio', 'Demordo', 'Adempio', 'Decido', 'Demi', 'Denudo']",False,Demidoff
6592,"['calcanti', 'calcianti', 'calicanti', 'cacanti', 'calanti', 'calcati', 'calcagnati', 'calcantisi']",False,calcantibus
6593,"['TOREAR', 'TEOREMA', 'TOREARE', 'TORNEAR', 'TORNERÀ', 'TREMARE', 'TOREA', 'TORMA']",False,TOREMAR
6594,"['Carni', 'Areni', 'Arnia', 'Arnie', 'Armi', 'Kauri', 'Marni', 'Barni']",False,Karni
6595,"['fisa', 'fise', 'fisi', 'fiso', 'foci', 'foia', 'fori', 'foti']",False,fois
6596,"['Dies', 'Dine', 'Diane', 'Dinne', 'Dirne', 'Duine', 'Inneschi', 'Inveschi']",False,Dinesh
6597,"['spontaneita', 'spontaneista', 'pontaneista', 'spontanei', 'spontaneiste', 'spontaneisti', 'pontanei', 'pontaneiste']",False,spontaneità
6598,"['allessa', 'allesse', 'allessi', 'allesso', 'halls', 'alleasse', 'alleassi', 'allumasi']",False,all'sms
6599,"['lini', 'link', 'alinino', 'lignina', 'lignine', 'lincino', 'limina', 'limine']",False,linkin
6600,"['bore', 'borel', 'boare', 'borde', 'borie', 'borre', 'borse', 'break']",False,borek
6601,"['Gomito', 'Gito', 'Goto', 'Obito', 'Olito', 'Opito', 'Agito', 'Gitto']",False,Goito
6602,"['Bona colsi', 'Bonaccorsi', 'Oncosi', 'Abbonaceli', 'Binaceli', 'Binocoli', 'Borniaceli', 'Bronzaceli']",False,Bonacolsi
6603,"['festiva letteratura', 'estivatetela', 'estivale', 'festival', 'equivalettero', 'estivagliele', 'estivarle', 'bestialmente']",False,festivaletteratura
6604,"['Mirando', 'Miratore', 'Miratori', 'Migrando', 'Mirafiori', 'Morando', 'Mirato', 'Emigrando']",False,Mirador
6605,"['Aderizzazione', 'Balcanizzazione', 'Polarizzazione', 'Valorizzazione', 'Velarizzazione', 'Palatizzazione', 'Polverizzazione', 'Volgarizzazione']",False,Balearizzazione
6606,"['tipicita', 'atipicita', 'triplicita', 'tipici', 'implicita', 'tiepidita', 'atipici', 'tipicizza']",False,tipicità
6607,"['Mercato', 'Mercati', 'Merca', 'Mercante', 'Mercanti', 'Merchant', 'Merciata', 'Merciate']",False,Mercat
6608,"['Antigua', 'Attiguo', 'Antiquo', 'Antigono', 'Antifumo', 'Antigelo', 'Santiago', 'Antigone']",False,Antiguo
6609,"['Amigdalina', 'Paludatine', 'Alumaia', 'Paludai', 'Talmudica', 'Almodino', 'Paludane', 'Paludano']",False,Almudaina
6610,"['È', 'Elmi', 'Elmo', 'Né', 'Sé', 'Nè', 'Sè', 'El']",False,Elm
6611,"['Chierasi', 'Chiera', 'Ghiera', 'Ghirba', 'Chierarsi', 'Chierasse', 'Chierassi', 'Chieraste']",False,Hierbas
6612,"['Vallermosa', 'Allenasse', 'Alludemmo', 'Alludendosela', 'Vallecrosia', 'Allenassi', 'Aldeno', 'Alleammo']",False,Valldemossa
6613,"['Seller', 'Scollera', 'Scollero', 'Sfollera', 'Sbolle', 'Solere', 'Olle', 'Sellera']",False,Soller
6614,"['Nous', 'Onus', 'Nu', 'Nause', 'Nurse', 'Musa', 'Muse', 'Musi']",False,Nus
6615,"['Pollenza', 'Pollanca', 'Polena', 'Pollona', 'Pollein', 'Pollina', 'Pollinica', 'Pollica']",False,Pollença
6616,"['Falcidia', 'Accudira', 'Accudita', 'Accudiva', 'Falcidiai', 'Falcidiar', 'Ludica', 'Acedia']",False,Alcudia
6617,"['Abbufferai', 'Abusera', 'Alifera', 'Sbuffera', 'Abiurera', 'Abuserai', 'Aluterai', 'Rabbufferai']",False,Albufera
6618,"['Rata', 'Fratando', 'Fratata', 'Ratafia', 'Ritarda', 'Attarda', 'Fratala', 'Erata']",False,Ratjada
6619,"['Oses', 'Secs', 'Sets', 'Spes', 'Ss', 'Se', 'Ss', 'Sos']",False,Ses
6620,"['Marocchina', 'Miricina', 'Maiolichino', 'Birichina', 'Citochina', 'Maiolichi', 'Matricina', 'Rimorchia']",False,Maiorchina
6621,"['Perpignano', 'Petroniani', 'Pietrigna', 'Petrina', 'Petrinali', 'Pettinanti', 'Pettinami', 'Putignano']",False,Petrignani
6622,"['lapparmene', 'lappartene', 'laparotomie', 'lappatamene', 'lappatimene', 'lappatomene', 'lappateti', 'lappatene']",False,l'Apartment
6623,"['Macina', 'Marina', 'Macinai', 'Marinai', 'Maia', 'Main', 'Mana', 'Manu']",False,Mainau
6624,"['Reichenbach', 'Reticenza', 'Areiche', 'Preischemia', 'Remiche', 'Retiche', 'Ureiche', 'Irachena']",False,Reichenau
6625,"['Riscenda', 'Trichina', 'Ericea', 'Eriche', 'Ricche', 'Richieda', 'Uriche', 'Ischemia']",False,Richenau
6626,"['Berlinghe', 'Berline', 'Berlinga', 'Berlingando', 'Berlinguer', 'Bering', 'Bergliene', 'Bergliene']",False,Uberlingen
6627,"['Kant', 'Kart', 'Atte', 'Atti', 'Atto', 'Atta', 'Attua', 'Attui']",False,Katty
6628,"['Koch', 'Lochi', 'Occhi', 'Olchi', 'Orchi', 'Oschi', 'Pochi', 'Fochi']",False,Kochi
6629,"['Indiana', 'Indiane', 'Indiani', 'Indiano', 'India', 'indicane', 'Indicano', 'Indicano']",False,Indian
6630,"['trafelici', 'stra felici', 'trafelice', 'strategici', 'ostateglici', 'tirateglici', 'traffici', 'trasalici']",False,strafelici
6631,"['Araucana', 'Arabanda', 'Narratane', 'Maratona', 'Narratamene', 'Narravano', 'Aratane', 'Inarcatane']",False,Narayanan
6632,"['Decadano', 'Decada', 'Espada', 'Espandano', 'Estradane', 'Estradano', 'Demandane', 'Demandano']",False,Deshadan
6633,"['citero', 'citera', 'itero', 'citeroni', 'criterio', 'eccitero', 'chiero', 'citerai']",False,citerò
6634,"['concedero', 'conceder', 'concederlo', 'concedere', 'concederono', 'concederai', 'concederei', 'concede']",False,concederò
6635,"['Coppi', 'Loppi', 'Calò', 'Coppia', 'Coppie', 'Coppio', 'Loppio', 'Scoppi']",False,CLOPPi
6636,"['continuala', 'continuarla', 'continuale', 'continualo', 'continuata', 'continuali', 'continua', 'continuava']",False,continuaLa
6637,"['Faretto', 'Abbruttito', 'Abbrutito', 'Abbruttitoci', 'Abbruttitola', 'Abbruttitole', 'Abbruttitoli', 'Abbruttitolo']",False,Fayruztutto
6638,"['Suolo', 'Nugolo', 'Nuvolo', 'Nauplio', 'Nespolo', 'Stuolo', 'Suol', 'Subdolo']",False,Snupolo
6639,"['agosto', 'agnocasto', 'agomato', 'agomaste', 'agomasti', 'agiato', 'agosta', 'agoste']",False,agoasto
6640,"['ritrovata', 'ritrovate', 'ritrovato', 'ritroverà', 'ritrovati', 'riprovata', 'ritrovala', 'ritrovataci']",False,ritrovatA
6641,"['Partì', 'Pareil', 'Partila', 'Partile', 'Partili', 'Partilo', 'Martedì', 'Partesi']",False,PARTEIl
6642,"['Celarsi', 'Colarsi', 'Carso', 'Carsa', 'Carse', 'Carsi', 'Carso', 'Celar']",False,Clarks
6643,"['dal', 'Dal', 'dall', 'al', 'da', 'dalla', 'dalle', 'dallo']",False,dahl
6644,"['informazioni', 'informazione', 'infiorazioni', 'riformazioni', 'infrazioni', 'normazioni', 'conformazioni', 'minorazioni']",False,informazioniLa
6645,"['Enrica', 'endrica', 'erica', 'Enrico', 'centrica', 'embrica', 'energica', 'generica']",False,enrica
6646,"['apriro', 'aprir', 'aprirlo', 'aprire', 'aprirà', 'aporirlo', 'aprirono', 'aporir']",False,aprirò
6647,"['Bina', 'Binai', 'Burnu', 'Virna', 'Irena', 'Irina', 'Abina', 'Beira']",False,Birnau
6648,"['Linda', 'Blinda', 'Landau', 'Olinda', 'Lina', 'Blindai', 'Lida', 'Indù']",False,Lindau
6649,"['trova iamo', 'travasiamo', 'trovavamo', 'troviamo', 'trovatimi', 'trovavano', 'travediamo', 'trovai']",False,trovaiamo
6650,"['inter', 'intera', 'intere', 'interi', 'intero', 'iter', 'linter', 'interno']",False,winter
6651,"['Cheeseburger', 'Merse', 'Emerse', 'Megere', 'Erse', 'Menerebbero', 'Meteore', 'Mietere']",False,Meerseburg
